LAST_UPDATE,MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS
2020-05-19,10464,Pelham - Throgs Neck,Bronx,117,2687.7,4353.16,6,137.83,26.41,
2020-05-19,10465,Pelham - Throgs Neck,Bronx,1442,3351.12,43030.43,69,160.35,31.64,
2020-05-19,10466,Northeast Bronx,Bronx,2242,3106.7,72166.65,151,209.24,39.6,
2020-05-19,10467,Fordham - Bronx Park,Bronx,3179,3154.27,100784.05,276,273.85,39.47,
2020-05-19,10468,Fordham - Bronx Park,Bronx,2566,3346.33,76681.12,172,224.31,39.98,
2020-05-19,10469,Northeast Bronx,Bronx,2833,3961.78,71508.25,307,429.32,40.43,
2020-05-19,10470,Northeast Bronx,Bronx,434,3077.19,14103.75,13,92.17,30.48,
2020-05-19,10471,Kingsbridge - Riverdale,Bronx,761,3581.64,21247.28,63,296.51,25.51,
2020-05-19,10472,Pelham - Throgs Neck,Bronx,1848,2721.09,67913.94,165,242.95,41.6,
2020-05-19,10473,Pelham - Throgs Neck,Bronx,1821,2940.64,61925.28,116,187.32,37.14,
2020-05-19,10474,Hunts Point - Mott Haven,Bronx,314,2524.51,12438.07,17,136.68,39.08,
2020-05-19,10475,Northeast Bronx,Bronx,1630,3726.29,43743.21,155,354.34,35.94,
2020-05-19,11004,Southeast Queens,Queens,542,2889.35,18758.55,53,282.54,41.15,
2020-05-19,11101,Long Island City - Astoria,Queens,592,1681.62,35204.11,36,102.26,27.25,
2020-05-19,11102,Long Island City - Astoria,Queens,571,1749.77,32632.92,68,208.38,31.3,
2020-05-19,11103,Long Island City - Astoria,Queens,523,1429.52,36585.65,41,112.07,29.95,
2020-05-19,11104,Long Island City - Astoria,Queens,465,1876.84,24775.7,34,137.23,31.87,
2020-05-19,11105,Long Island City - Astoria,Queens,468,1303.81,35894.88,38,105.86,26.13,
2020-05-19,11106,Long Island City - Astoria,Queens,608,1572.51,38664.4,41,106.04,30.76,
2020-05-19,11109,Long Island City - Astoria,Queens,46,907.18,5070.64,2,39.44,15.97,
2020-05-19,11201,Downtown - Heights - Slope,Brooklyn,640,1050.76,60908.15,76,124.78,21.71,
2020-05-19,11203,East Flatbush - Flatbush,Brooklyn,1941,2644.69,73392.42,224,305.21,38.93,
2020-05-19,11204,Borough Park,Brooklyn,1911,2409.15,79322.45,134,168.93,31.17,
2020-05-19,11205,Downtown - Heights - Slope,Brooklyn,681,1547.26,44013.21,44,99.97,27.39,
2020-05-19,11206,Williamsburg - Bushwick,Brooklyn,1494,1747.44,85496.61,144,168.43,31.35,
2020-05-19,11207,East New York,Brooklyn,1954,2191.65,89156.75,192,215.35,35.66,
2020-05-19,11208,East New York,Brooklyn,2208,2309.44,95607.69,214,223.83,38.91,
2020-05-19,11209,Bensonhurst - Bay Ridge,Brooklyn,1064,1586.14,67081.12,100,149.07,28.51,
2020-05-19,11210,East Flatbush - Flatbush,Brooklyn,1586,2364.01,67089.29,124,184.83,37.16,
2020-05-19,11211,Greenpoint,Brooklyn,1977,1985.05,99594.67,119,119.48,28.97,
2020-05-19,11212,Bedford Stuyvesant - Crown Heights,Brooklyn,1715,2154.79,79589.99,208,261.34,35.38,
2020-05-19,11213,Bedford Stuyvesant - Crown Heights,Brooklyn,1297,2013.16,64425.94,126,195.57,36.18,
2020-05-19,11214,Bensonhurst - Bay Ridge,Brooklyn,1453,1556.78,93333.46,160,171.43,35.13,
2020-05-19,11215,Downtown - Heights - Slope,Brooklyn,588,840.81,69932.3,40,57.2,23.25,
2020-05-19,11216,Bedford Stuyvesant - Crown Heights,Brooklyn,689,1240.6,55537.72,59,106.23,28.34,
2020-05-19,11217,Downtown - Heights - Slope,Brooklyn,590,1242.72,47476.67,69,145.33,31.4,
2020-05-19,11218,Borough Park,Brooklyn,1626,2144.94,75806.47,119,156.98,34.65,
2020-05-19,11219,Borough Park,Brooklyn,2848,3067.05,92858.07,202,217.54,27.73,
2020-05-19,11220,Sunset Park,Brooklyn,1433,1455.56,98450,147,149.31,36.56,
2020-05-19,11221,Williamsburg - Bushwick,Brooklyn,1218,1491.32,81672.44,117,143.26,32.65,
2020-05-19,11222,Greenpoint,Brooklyn,419,1152.71,36349.16,26,71.53,24.22,
2020-05-19,11223,Coney Island - Sheepshead Bay,Brooklyn,1617,2022.33,79957.11,131,163.84,34.36,
2020-05-19,11224,Coney Island - Sheepshead Bay,Brooklyn,1086,2441.14,44487.34,186,418.1,35.79,
2020-05-19,11225,East Flatbush - Flatbush,Brooklyn,1101,1907.77,57711.49,123,213.13,35.7,
2020-05-19,11226,East Flatbush - Flatbush,Brooklyn,2112,2132.01,99061.32,241,243.28,37.84,
2020-05-19,11228,Bensonhurst - Bay Ridge,Brooklyn,614,1388.67,44215.08,74,167.36,32.63,
2020-05-19,11229,Coney Island - Sheepshead Bay,Brooklyn,1482,1745.39,84909.16,127,149.57,32.89,
2020-05-19,11230,Borough Park,Brooklyn,2194,2460.59,89165.77,196,219.82,33.98,
2020-05-19,11231,Downtown - Heights - Slope,Brooklyn,396,1070.42,36994.7,33,89.2,27.07,
2020-05-19,11232,Sunset Park,Brooklyn,491,1736.76,28271.09,37,130.88,38.86,
2020-05-19,11233,Bedford Stuyvesant - Crown Heights,Brooklyn,1188,1646.67,72145.54,119,164.94,35.32,
2020-05-19,11234,Canarsie - Flatlands,Brooklyn,2153,2259.07,95304.8,165,173.13,37.24,
2020-05-19,11235,Coney Island - Sheepshead Bay,Brooklyn,1936,2433.99,79540.14,253,318.08,35.95,
2020-05-19,11236,Canarsie - Flatlands,Brooklyn,2559,2642.31,96846.99,261,269.5,40.69,
2020-05-19,11237,Williamsburg - Bushwick,Brooklyn,898,1771.35,50695.72,99,195.28,37.23,
2020-05-19,11238,Bedford Stuyvesant - Crown Heights,Brooklyn,727,1345.9,54015.79,84,155.51,30.75,
2020-05-19,11239,Canarsie - Flatlands,Brooklyn,483,3890.97,12413.37,76,612.24,37.18,
2020-05-19,11354,Flushing - Clearview,Queens,1114,2006.54,55518.32,242,435.89,38.05,
2020-05-19,11355,Flushing - Clearview,Queens,1199,1498.49,80013.97,136,169.97,39.41,
2020-05-19,11356,Flushing - Clearview,Queens,529,2268.17,23322.74,38,162.93,37.13,
2020-05-19,11357,Flushing - Clearview,Queens,781,1953.69,39975.56,76,190.12,34.03,
2020-05-19,11358,Flushing - Clearview,Queens,533,1499.66,35541.5,33,92.85,31.48,
2020-05-19,11360,Flushing - Clearview,Queens,298,1579.8,18863.17,16,84.82,27.25,
2020-05-19,11361,Bayside - Little Neck,Queens,428,1530.1,27971.99,37,132.28,30.53,
2020-05-19,11362,Bayside - Little Neck,Queens,293,1651.82,17738.01,17,95.84,31.82,
2020-05-19,11363,Bayside - Little Neck,Queens,97,1354.93,7159.03,3,41.91,29.75,
2020-05-19,11364,Bayside - Little Neck,Queens,450,1301.99,34562.6,25,72.33,29.62,
2020-05-19,11365,Fresh Meadows,Queens,794,1802.46,44050.79,54,122.59,34.79,
2020-05-19,11366,Fresh Meadows,Queens,367,2663.79,13777.39,22,159.68,37.18,
2020-05-19,11367,Fresh Meadows,Queens,977,2324.02,42039.24,51,121.32,34.71,
2020-05-19,11368,West Queens,Queens,4248,3806.65,111594.1,371,332.45,47.46,
2020-05-19,11369,West Queens,Queens,1506,4130.3,36462.23,150,411.38,45.79,
2020-05-19,11370,West Queens,Queens,1279,3904.31,32758.65,49,149.58,42.45,
2020-05-19,11372,West Queens,Queens,2385,3812.16,62562.88,218,348.45,45.46,
2020-05-19,11373,West Queens,Queens,3078,3314.1,92875.81,270,290.71,42.74,
2020-05-19,11374,Ridgewood - Forest Hills,Queens,1025,2437.71,42047.63,80,190.26,34.56,
2020-05-19,11375,Ridgewood - Forest Hills,Queens,1452,2058.03,70552.99,167,236.7,33.74,
2020-05-19,11377,West Queens,Queens,2077,2402.03,86468.55,166,191.98,36.75,
2020-05-19,11378,West Queens,Queens,704,2035.07,34593.45,61,176.33,33.27,
2020-05-19,11379,Ridgewood - Forest Hills,Queens,772,2132.86,36195.55,77,212.73,33.92,
2020-05-19,11385,Ridgewood - Forest Hills,Queens,2030,1972.22,102929.91,107,103.95,36.32,
2020-05-19,11411,Southeast Queens,Queens,651,3176.5,20494.26,35,170.78,42.45,
2020-05-19,11412,Jamaica,Queens,1182,3004.05,39346.92,72,182.99,40.76,
2020-05-19,11413,Southeast Queens,Queens,1246,2854.66,43647.97,60,137.46,40.82,
2020-05-19,11414,Southwest Queens,Queens,784,2773.69,28265.56,51,180.43,39.9,
2020-05-19,11415,Southwest Queens,Queens,508,2641.12,19234.25,41,213.16,35.77,
2020-05-19,11416,Southwest Queens,Queens,673,2528.7,26614.42,49,184.11,41.58,
2020-05-19,11417,Southwest Queens,Queens,847,2708.61,31270.63,34,108.73,38.03,
2020-05-19,11418,Southwest Queens,Queens,1032,2708.29,38105.16,85,223.07,38.83,
2020-05-19,11419,Southwest Queens,Queens,1109,2180.98,50848.81,80,157.33,39.96,
2020-05-19,11420,Southwest Queens,Queens,1293,2670.62,48415.71,89,183.82,39.29,
2020-05-19,11421,Southwest Queens,Queens,1140,2700.81,42209.49,91,215.59,39.85,
2020-05-19,11422,Southeast Queens,Queens,927,2748.98,33721.62,40,118.62,40.03,
2020-05-19,11423,Jamaica,Queens,1016,3170.92,32041.14,83,259.04,41.08,
2020-05-19,11426,Southeast Queens,Queens,484,2376.83,20363.28,26,127.68,39.27,
2020-05-19,11427,Southeast Queens,Queens,742,3196.57,23212.38,42,180.94,38.57,
2020-05-19,11428,Southeast Queens,Queens,640,3311.35,19327.45,37,191.44,43.93,
2020-05-19,11429,Southeast Queens,Queens,884,3153.05,28036.33,60,214.01,41.48,
2020-05-19,11432,Jamaica,Queens,1696,2683.74,63195.4,217,343.38,41.48,
2020-05-19,11433,Jamaica,Queens,888,2464.22,36035.76,69,191.48,39.48,
2020-05-19,11434,Jamaica,Queens,1953,2891.79,67536.11,144,213.22,38.77,
2020-05-19,11435,Jamaica,Queens,1539,2668.92,57663.84,125,216.77,38.83,
2020-05-19,11436,Jamaica,Queens,496,2383.76,20807.42,36,173.02,38.04,
2020-05-19,11691,Rockaway,Queens,2158,3332.35,64759.02,288,444.73,42.02,
2020-05-19,11692,Rockaway,Queens,556,2763.39,20120.24,77,382.7,38.91,
2020-05-19,11693,Rockaway,Queens,314,2536.09,12381.27,25,201.92,37.6,
2020-05-19,11694,Rockaway,Queens,665,3266.89,20355.78,70,343.88,33.67,
2020-05-19,11697,Rockaway,Queens,95,2686.13,3536.69,2,56.55,17.03,
2020-05-18,10001,Chelsea - Clinton,Manhattan,335,1421.72,23563.03,17,72.15,24.26,
2020-05-18,10002,Union Square - Lower East Side,Manhattan,975,1270.27,76755.41,138,179.79,33.8,
2020-05-18,10003,Union Square - Lower East Side,Manhattan,430,799.23,53801.62,30,55.76,22.14,
2020-05-18,10004,Lower Manhattan,Manhattan,29,794.39,3650.61,1,27.39,21.71,
2020-05-18,10005,Lower Manhattan,Manhattan,58,690.8,8396.11,1,11.91,17.33,
2020-05-18,10006,Lower Manhattan,Manhattan,23,665.17,3457.77,0,0,16.91,
2020-05-18,10007,Lower Manhattan,Manhattan,50,606.08,8249.73,3,36.36,16.18,
2020-05-18,10009,Union Square - Lower East Side,Manhattan,657,1118.34,58747.99,63,107.24,25.85,
2020-05-18,10010,Gramercy Park - Murray Hill,Manhattan,251,775.36,32371.86,20,61.78,17.04,
2020-05-18,10011,Chelsea - Clinton,Manhattan,493,995.95,49500.52,33,66.67,24.5,
2020-05-18,10012,Greenwich Village - Soho,Manhattan,155,646.34,23981.2,7,29.19,21.77,
2020-05-18,10013,Greenwich Village - Soho,Manhattan,247,850.81,29031.09,18,62,22.46,
2020-05-18,10014,Greenwich Village - Soho,Manhattan,283,911.63,31043.16,23,74.09,24.14,
2020-05-18,10016,Gramercy Park - Murray Hill,Manhattan,642,1222.29,52524.35,46,87.58,21.32,
2020-05-18,10017,Gramercy Park - Murray Hill,Manhattan,132,818.49,16127.22,5,31,17.79,
2020-05-18,10018,Chelsea - Clinton,Manhattan,200,2098.32,9531.44,3,31.47,27.78,
2020-05-18,10019,Chelsea - Clinton,Manhattan,558,1373.32,40631.45,42,103.37,25.39,
2020-05-18,10021,Upper East Side,Manhattan,526,1190.7,44175.61,57,129.03,21.42,
2020-05-18,10022,Gramercy Park - Murray Hill,Manhattan,325,1071.38,30334.8,25,82.41,20.87,
2020-05-18,10023,Upper West Side,Manhattan,527,874.33,60274.81,50,82.95,20.77,
2020-05-18,10024,Upper West Side,Manhattan,615,1072.59,57337.68,62,108.13,23.23,
2020-05-18,10025,Upper West Side,Manhattan,1169,1266.06,92333.47,144,155.96,26.28,
2020-05-18,10026,Central Harlem - Morningside Height,Manhattan,611,1565.94,39018.03,37,94.83,29.66,
2020-05-18,10027,Central Harlem - Morningside Height,Manhattan,959,1507.13,63631.04,96,150.87,30.74,
2020-05-18,10028,Upper East Side,Manhattan,448,911.4,49155.08,28,56.96,21.1,
2020-05-18,10029,East Harlem,Manhattan,1698,2153.69,78841.52,182,230.84,35.88,
2020-05-18,10030,Central Harlem - Morningside Height,Manhattan,469,1599.49,29321.91,43,146.65,31.66,
2020-05-18,10031,Washington Heights - Inwood,Manhattan,1224,2021.24,60556.93,112,184.95,36.08,
2020-05-18,10032,Washington Heights - Inwood,Manhattan,1387,2255.56,61492.57,146,237.43,35.99,
2020-05-18,10033,Washington Heights - Inwood,Manhattan,1244,2100.98,59210.43,107,180.71,35.46,
2020-05-18,10034,Washington Heights - Inwood,Manhattan,667,1548.51,43073.65,65,150.9,28.97,
2020-05-18,10035,East Harlem,Manhattan,901,2617.16,34426.65,101,293.38,34.75,
2020-05-18,10036,Chelsea - Clinton,Manhattan,389,1484.1,26211.25,33,125.9,25.66,
2020-05-18,10037,Central Harlem - Morningside Height,Manhattan,507,2455.25,20649.62,63,305.09,26.61,
2020-05-18,10038,Lower Manhattan,Manhattan,233,1056.79,22047.96,25,113.39,26.81,
2020-05-18,10039,Central Harlem - Morningside Height,Manhattan,478,1806.67,26457.52,49,185.2,31.42,
2020-05-18,10040,Washington Heights - Inwood,Manhattan,1055,2354.48,44808.28,102,227.64,35.27,
2020-05-18,10044,Upper East Side,Manhattan,222,1897.39,11700.29,31,264.95,33.53,
2020-05-18,10065,Upper East Side,Manhattan,316,1087.35,29061.49,24,82.58,19.62,
2020-05-18,10069,Upper West Side,Manhattan,52,820.43,6338.13,2,31.56,21.52,
2020-05-18,10075,Upper East Side,Manhattan,362,1531.68,23634.14,41,173.48,25.51,
2020-05-18,10128,Upper East Side,Manhattan,603,982.85,61351.93,34,55.42,20.49,
2020-05-18,10280,Lower Manhattan,Manhattan,43,447.05,9618.7,0,0,17.27,
2020-05-18,10282,Lower Manhattan,Manhattan,68,1232.9,5515.44,13,235.7,29.18,
2020-05-18,10301,Stapleton - St. George,Staten Island,1096,2766.73,39613.55,95,239.82,35.77,
2020-05-18,10302,Port Richmond,Staten Island,609,3243.85,18773.99,29,154.47,39.97,
2020-05-18,10303,Port Richmond,Staten Island,814,3103.12,26231.66,39,148.68,37.7,
2020-05-18,10304,Stapleton - St. George,Staten Island,1322,3114.35,42448.71,150,353.37,35.91,
2020-05-18,10305,Stapleton - St. George,Staten Island,1181,2774.84,42560.99,65,152.72,33.27,
2020-05-18,10306,South Beach - Tottenville,Staten Island,1395,2598.46,53685.66,72,134.11,30.41,
2020-05-18,10307,South Beach - Tottenville,Staten Island,364,2392.45,15214.56,14,92.02,31.01,
2020-05-18,10308,South Beach - Tottenville,Staten Island,612,2065.1,29635.33,25,84.36,28.96,
2020-05-18,10309,South Beach - Tottenville,Staten Island,813,2463.26,33004.98,28,84.84,30.67,
2020-05-18,10310,Port Richmond,Staten Island,701,2936.62,23870.96,28,117.3,33.21,
2020-05-18,10312,South Beach - Tottenville,Staten Island,1442,2391.2,60304.33,57,94.52,31.36,
2020-05-18,10314,Willowbrook,Staten Island,2539,2795.2,90834.29,165,181.65,34.19,
2020-05-18,10451,High Bridge - Morrisania,Bronx,1533,3212.57,47718.77,144,301.77,38.32,
2020-05-18,10452,High Bridge - Morrisania,Bronx,2208,2866.23,77035.04,148,192.12,38.67,
2020-05-18,10453,Crotona - Tremont,Bronx,2228,2744.38,81184.04,145,178.61,39.66,
2020-05-18,10454,Hunts Point - Mott Haven,Bronx,1072,2804.56,38223.41,97,253.77,34.42,
2020-05-18,10455,Hunts Point - Mott Haven,Bronx,1192,2826.36,42174.38,90,213.4,38.32,
2020-05-18,10456,High Bridge - Morrisania,Bronx,2342,2506.37,93441.91,254,271.83,36.46,
2020-05-18,10457,Crotona - Tremont,Bronx,1952,2613.64,74685.06,166,222.27,37.47,
2020-05-18,10458,Fordham - Bronx Park,Bronx,1922,2293.34,83807.74,107,127.67,37.19,
2020-05-18,10459,Hunts Point - Mott Haven,Bronx,1417,2930.44,48354.56,149,308.14,40.68,
2020-05-18,10460,Crotona - Tremont,Bronx,1555,2588.51,60073.25,107,178.12,39.06,
2020-05-18,10461,Pelham - Throgs Neck,Bronx,1816,3670.2,49479.56,121,244.55,35.06,
2020-05-18,10462,Pelham - Throgs Neck,Bronx,2165,2799.6,77332.41,156,201.73,36.14,
2020-05-18,10463,Kingsbridge - Riverdale,Bronx,1813,2543.23,71287.33,174,244.08,34.02,
2020-05-18,10464,Pelham - Throgs Neck,Bronx,117,2687.7,4353.16,6,137.83,26.83,
2020-05-18,10465,Pelham - Throgs Neck,Bronx,1441,3348.79,43030.43,69,160.35,32.35,
2020-05-18,10466,Northeast Bronx,Bronx,2238,3101.16,72166.65,149,206.47,40.49,
2020-05-18,10467,Fordham - Bronx Park,Bronx,3172,3147.32,100784.05,275,272.86,40.17,
2020-05-18,10468,Fordham - Bronx Park,Bronx,2554,3330.68,76681.12,172,224.31,40.6,
2020-05-18,10469,Northeast Bronx,Bronx,2829,3956.19,71508.25,307,429.32,41.1,
2020-05-18,10470,Northeast Bronx,Bronx,433,3070.1,14103.75,13,92.17,31.33,
2020-05-18,10471,Kingsbridge - Riverdale,Bronx,760,3576.93,21247.28,63,296.51,25.83,
2020-05-18,10472,Pelham - Throgs Neck,Bronx,1840,2709.31,67913.94,164,241.48,42.52,
2020-05-18,10473,Pelham - Throgs Neck,Bronx,1818,2935.8,61925.28,116,187.32,38.03,
2020-05-18,10474,Hunts Point - Mott Haven,Bronx,314,2524.51,12438.07,17,136.68,39.62,
2020-05-18,10475,Northeast Bronx,Bronx,1630,3726.29,43743.21,155,354.34,36.47,
2020-05-18,11004,Southeast Queens,Queens,541,2884.02,18758.55,53,282.54,48.48,
2020-05-18,11101,Long Island City - Astoria,Queens,590,1675.94,35204.11,35,99.42,28.3,
2020-05-18,11102,Long Island City - Astoria,Queens,571,1749.77,32632.92,67,205.31,32.48,
2020-05-18,11103,Long Island City - Astoria,Queens,523,1429.52,36585.65,41,112.07,31.12,
2020-05-18,11104,Long Island City - Astoria,Queens,464,1872.8,24775.7,34,137.23,33.09,
2020-05-18,11105,Long Island City - Astoria,Queens,465,1295.45,35894.88,36,100.29,27.16,
2020-05-18,11106,Long Island City - Astoria,Queens,606,1567.33,38664.4,41,106.04,31.84,
2020-05-18,11109,Long Island City - Astoria,Queens,46,907.18,5070.64,2,39.44,16.61,
2020-05-18,11201,Downtown - Heights - Slope,Brooklyn,639,1049.12,60908.15,76,124.78,22.81,
2020-05-18,11203,East Flatbush - Flatbush,Brooklyn,1933,2633.79,73392.42,222,302.48,39.66,
2020-05-18,11204,Borough Park,Brooklyn,1898,2392.77,79322.45,134,168.93,32.18,
2020-05-18,11205,Downtown - Heights - Slope,Brooklyn,679,1542.72,44013.21,44,99.97,28.16,
2020-05-18,11206,Williamsburg - Bushwick,Brooklyn,1487,1739.25,85496.61,142,166.09,32.51,
2020-05-18,11207,East New York,Brooklyn,1948,2184.92,89156.75,191,214.23,36.29,
2020-05-18,11208,East New York,Brooklyn,2205,2306.3,95607.69,214,223.83,39.68,
2020-05-18,11209,Bensonhurst - Bay Ridge,Brooklyn,1061,1581.67,67081.12,100,149.07,29.45,
2020-05-18,11210,East Flatbush - Flatbush,Brooklyn,1579,2353.58,67089.29,122,181.85,37.96,
2020-05-18,11211,Greenpoint,Brooklyn,1974,1982.03,99594.67,119,119.48,30.31,
2020-05-18,11212,Bedford Stuyvesant - Crown Heights,Brooklyn,1709,2147.25,79589.99,207,260.08,36.1,
2020-05-18,11213,Bedford Stuyvesant - Crown Heights,Brooklyn,1293,2006.96,64425.94,125,194.02,37.2,
2020-05-18,11214,Bensonhurst - Bay Ridge,Brooklyn,1444,1547.14,93333.46,157,168.21,36.31,
2020-05-18,11215,Downtown - Heights - Slope,Brooklyn,587,839.38,69932.3,40,57.2,24.28,
2020-05-18,11216,Bedford Stuyvesant - Crown Heights,Brooklyn,686,1235.2,55537.72,59,106.23,29.11,
2020-05-18,11217,Downtown - Heights - Slope,Brooklyn,586,1234.29,47476.67,69,145.33,32.13,
2020-05-18,11218,Borough Park,Brooklyn,1617,2133.06,75806.47,119,156.98,35.72,
2020-05-18,11219,Borough Park,Brooklyn,2836,3054.12,92858.07,202,217.54,28.51,
2020-05-18,11220,Sunset Park,Brooklyn,1425,1447.44,98450,147,149.31,37.46,
2020-05-18,11221,Williamsburg - Bushwick,Brooklyn,1197,1465.61,81672.44,116,142.03,34.16,
2020-05-18,11222,Greenpoint,Brooklyn,415,1141.7,36349.16,26,71.53,26.19,
2020-05-18,11223,Coney Island - Sheepshead Bay,Brooklyn,1615,2019.83,79957.11,130,162.59,35.25,
2020-05-18,11224,Coney Island - Sheepshead Bay,Brooklyn,1081,2429.9,44487.34,185,415.85,36.6,
2020-05-18,11225,East Flatbush - Flatbush,Brooklyn,1096,1899.1,57711.49,122,211.4,36.56,
2020-05-18,11226,East Flatbush - Flatbush,Brooklyn,2100,2119.9,99061.32,241,243.28,38.57,
2020-05-18,11228,Bensonhurst - Bay Ridge,Brooklyn,612,1384.14,44215.08,74,167.36,33.63,
2020-05-18,11229,Coney Island - Sheepshead Bay,Brooklyn,1477,1739.51,84909.16,127,149.57,34.06,
2020-05-18,11230,Borough Park,Brooklyn,2182,2447.13,89165.77,196,219.82,35.08,
2020-05-18,11231,Downtown - Heights - Slope,Brooklyn,395,1067.72,36994.7,33,89.2,28.65,
2020-05-18,11232,Sunset Park,Brooklyn,490,1733.22,28271.09,37,130.88,40.66,
2020-05-18,11233,Bedford Stuyvesant - Crown Heights,Brooklyn,1184,1641.13,72145.54,119,164.94,35.95,
2020-05-18,11234,Canarsie - Flatlands,Brooklyn,2150,2255.92,95304.8,163,171.03,38.08,
2020-05-18,11235,Coney Island - Sheepshead Bay,Brooklyn,1929,2425.19,79540.14,252,316.82,37.01,
2020-05-18,11236,Canarsie - Flatlands,Brooklyn,2551,2634.05,96846.99,260,268.46,41.36,
2020-05-18,11237,Williamsburg - Bushwick,Brooklyn,892,1759.52,50695.72,98,193.31,38.72,
2020-05-18,11238,Bedford Stuyvesant - Crown Heights,Brooklyn,724,1340.35,54015.79,84,155.51,31.69,
2020-05-18,11239,Canarsie - Flatlands,Brooklyn,483,3890.97,12413.37,76,612.24,37.77,
2020-05-18,11354,Flushing - Clearview,Queens,1110,1999.34,55518.32,241,434.09,38.99,
2020-05-18,11355,Flushing - Clearview,Queens,1190,1487.24,80013.97,135,168.72,40.27,
2020-05-18,11356,Flushing - Clearview,Queens,527,2259.6,23322.74,38,162.93,37.79,
2020-05-18,11357,Flushing - Clearview,Queens,780,1951.19,39975.56,76,190.12,34.88,
2020-05-18,11358,Flushing - Clearview,Queens,530,1491.21,35541.5,33,92.85,32.48,
2020-05-18,11360,Flushing - Clearview,Queens,298,1579.8,18863.17,16,84.82,28.22,
2020-05-18,11361,Bayside - Little Neck,Queens,427,1526.53,27971.99,37,132.28,31.54,
2020-05-18,11362,Bayside - Little Neck,Queens,293,1651.82,17738.01,17,95.84,32.63,
2020-05-18,11363,Bayside - Little Neck,Queens,97,1354.93,7159.03,3,41.91,30.12,
2020-05-18,11364,Bayside - Little Neck,Queens,448,1296.2,34562.6,25,72.33,30.37,
2020-05-18,11365,Fresh Meadows,Queens,792,1797.92,44050.79,53,120.32,35.69,
2020-05-18,11366,Fresh Meadows,Queens,365,2649.27,13777.39,22,159.68,37.98,
2020-05-18,11367,Fresh Meadows,Queens,975,2319.26,42039.24,51,121.32,35.59,
2020-05-18,11368,West Queens,Queens,4234,3794.11,111594.1,369,330.66,48.51,
2020-05-18,11369,West Queens,Queens,1504,4124.82,36462.23,150,411.38,46.64,
2020-05-18,11370,West Queens,Queens,1278,3901.26,32758.65,49,149.58,43.34,
2020-05-18,11372,West Queens,Queens,2379,3802.57,62562.88,218,348.45,46.26,
2020-05-18,11373,West Queens,Queens,3068,3303.34,92875.81,267,287.48,44.01,
2020-05-18,11374,Ridgewood - Forest Hills,Queens,1020,2425.82,42047.63,80,190.26,35.35,
